id,latitude,longitude,year,name,sex,bottom_depth,surface_temperature,bottom_temperature,haul,cpue
172684,55.32908,-166.35,1993,snow crab,female,132,7.6,4,72,62
172686,55.67167,-166.97892,1993,snow crab,female,134,8.3,3.9,69,123
172687,55.6605,-166.38092,1993,snow crab,female,126,8.5,4.1,71,74
172689,55.99709,-166.98892,1993,snow crab,female,134,7.8,3.8,70,112581
172691,56.324,-167.03592,1993,snow crab,female,113,7.8,3.7,71,318
172692,56.33567,-166.41567,1993,snow crab,female,102,7.5,3.3,69,59
172693,56.34142,-165.80659,1993,snow crab,female,90,7.2,2.8,62,86
172694,56.334,-165.20792,1993,snow crab,female,86,6.8,1.3,49,826
172695,56.33492,-164.58483,1993,snow crab,female,86,6.1,1.5,42,192
172696,56.33275,-168.25017,1993,snow crab,female,152,7.2,3.8,100,179867
172697,56.34625,-168.906,1993,snow crab,female,128,8.1,3.9,107,123
172698,56.34759,-170.05617,1993,snow crab,female,108,7.2,3.8,110,2464
172700,56.67484,-167.67392,1993,snow crab,female,102,8.9,3,79,2962
172701,56.66659,-167.06792,1993,snow crab,female,93,7.8,2.9,72,5988
172702,56.67375,-166.42917,1993,snow crab,female,82,7,2.1,68,383
172703,56.67117,-165.21975,1993,snow crab,female,75,7.2,1.8,50,126
172704,56.649,-168.29217,1993,snow crab,female,106,7.5,3.4,99,22546
172705,56.67117,-168.92109,1993,snow crab,female,95,7.1,3.8,106,13436
171014,57.66792,-171.523,1993,snow crab,female,97,8.9,3.1,140,38185
171013,57.66584,-170.90392,1993,snow crab,female,86,8.5,2.8,128,25553
171012,57.65675,-169.03167,1993,snow crab,female,66,7.1,3,100,316
171011,57.66925,-163.99242,1993,snow crab,female,49,5.5,4,36,69
171010,57.6725,-165.24892,1993,snow crab,female,60,6.4,2.8,53,66
171009,57.66842,-165.88484,1993,snow crab,female,62,3.3,1.7,58,302
171008,57.66817,-166.51275,1993,snow crab,female,66,4.8,2.7,65,18228
171007,57.67025,-167.13384,1993,snow crab,female,66,6.7,2.5,75,553
171006,57.66909,-167.77367,1993,snow crab,female,68,8,3.2,82,5123
171005,57.17,-169.314,1993,snow crab,female,71,6.9,3.1,103,277
171004,57.15942,-168.63167,1993,snow crab,female,73,6.1,3,95,66
171003,57.3445,-172.79634,1993,snow crab,female,115,8.6,3.8,148,13023
171002,57.32758,-172.09475,1993,snow crab,female,106,8.2,3.8,135,74417
172057,59.00467,-176.31075,1993,snow crab,female,135,9.4,2.7,188,24908
172056,59.002,-175.012,1993,snow crab,female,128,9.4,2.8,185,222
172055,58.99909,-174.37667,1993,snow crab,female,126,9.8,3,184,71
163369,58.33192,-171.641,1993,snow crab,male,95,9,2.6,138,25174
163370,58.32517,-172.29834,1993,snow crab,male,101,8.1,3,138,23072
163371,58.33133,-172.93817,1993,snow crab,male,108,8.4,3.2,151,1781
160746,57.34475,-171.47884,1993,snow crab,female,99,8.8,3.5,141,45662
160745,57.33258,-170.848,1993,snow crab,female,80,8.7,3.6,129,1355
160743,57.33083,-168.36684,1993,snow crab,female,71,6.7,3,94,320
160742,57.33509,-163.997,1993,snow crab,female,60,7.6,3.2,37,67
160741,57.33617,-165.87434,1993,snow crab,female,64,3.3,2,59,11587
160740,57.33383,-166.4805,1993,snow crab,female,68,5.5,3.4,66,140
160739,56.83492,-170.49709,1993,snow crab,female,101,8.4,3.5,112,32928
160738,56.829,-168.61817,1993,snow crab,female,95,7.3,3,98,33519
160737,57.0055,-172.03625,1993,snow crab,female,117,8.5,3.9,142,28770
160735,56.99092,-170.78609,1993,snow crab,female,93,8.4,3.5,130,701
160734,56.99858,-170.17775,1993,snow crab,female,66,6.1,4.8,113,448
160733,56.99775,-168.94125,1993,snow crab,female,77,7.1,2.8,104,62
160732,56.99517,-168.32984,1993,snow crab,female,79,7.2,2.8,96,727
160731,57.0095,-165.85183,1993,snow crab,female,68,5,2.5,60,62
160730,57.01359,-166.441,1993,snow crab,female,73,6.6,3.3,67,69
160729,56.99708,-167.08675,1993,snow crab,female,71,7.2,3,73,68
160728,57.00284,-167.71234,1993,snow crab,female,77,8.2,2.7,80,788
172715,58.99892,-176.94392,1993,snow crab,female,135,8.9,3.2,189,1460
172716,59.00125,-177.56042,1993,snow crab,female,135,10,3.1,205,112
172717,59.33909,-167.94958,1993,snow crab,female,39,4.7,4.2,87,8534
171889,59.01067,-173.72167,1993,snow crab,female,117,8.9,3,168,811
171888,59.00133,-173.06459,1993,snow crab,female,106,8,2.5,153,33651
171887,59.00817,-172.43284,1993,snow crab,female,97,7.8,1.9,140,3962
171886,59.00092,-171.78009,1993,snow crab,female,84,7.6,1.2,136,30857
172719,59.33908,-169.2455,1993,snow crab,female,48,4.9,2.7,94,150439
172720,59.34417,-169.88383,1993,snow crab,female,59,5.7,2,114,77043
172721,59.32684,-170.54134,1993,snow crab,female,66,6.8,1.3,124,35247
172722,59.34358,-171.1825,1993,snow crab,female,73,6.1,0.3,123,60724
172723,59.34075,-171.81808,1993,snow crab,female,79,7.5,0.1,135,25041
172724,59.32917,-172.49734,1993,snow crab,female,86,6.3,1.2,141,2231
172725,59.3355,-173.16342,1993,snow crab,female,99,7.9,2.1,154,3799
172726,59.33267,-173.79775,1993,snow crab,female,108,8.9,2.7,167,7441
160727,56.66075,-171.97525,1993,snow crab,female,124,7.9,4,143,1901
160725,56.66734,-170.73075,1993,snow crab,female,112,8,3.7,131,67190
160724,56.68217,-170.12658,1993,snow crab,female,99,7.8,3.7,111,901
171884,59.00267,-170.48492,1993,snow crab,female,70,6.8,1.7,123,290
171883,59.00284,-169.82834,1993,snow crab,female,60,5,1.8,113,1712
171882,58.99417,-169.19492,1993,snow crab,female,51,5.1,2.1,95,213582
171880,58.99492,-167.92092,1993,snow crab,female,40,4.6,4.2,86,2849
171879,58.67509,-176.85375,1993,snow crab,female,134,8.9,2.9,190,902
171878,58.66925,-176.20092,1993,snow crab,female,143,9.4,3,191,116
171877,58.67184,-175.57017,1993,snow crab,female,135,10.1,3,187,137
171876,58.66642,-174.28175,1993,snow crab,female,157,8.9,3.5,170,64
171875,58.68734,-173.63925,1993,snow crab,female,124,8.9,3.2,169,61
163372,58.31509,-173.56142,1993,snow crab,male,115,8,3.3,159,1020
163373,58.33684,-174.32009,1993,snow crab,male,172,8,3.6,158,72
163374,58.65667,-167.86375,1993,snow crab,male,44,4.5,3.9,85,3380
171874,58.66483,-173.00958,1993,snow crab,female,112,8.5,3,152,10549
171873,58.64967,-172.36309,1993,snow crab,female,101,8.1,2.6,139,178987
171872,58.67092,-171.73258,1993,snow crab,female,91,8.2,2.1,137,2802
171871,58.662,-171.084,1993,snow crab,female,82,7.5,1,125,5712
171870,58.6695,-170.4355,1993,snow crab,female,73,6.4,0.7,122,2211
163375,58.6495,-167.22325,1993,snow crab,male,42,4.6,4.6,78,72
163377,58.66575,-169.17975,1993,snow crab,male,60,5.5,1.7,96,10163
163378,58.664,-169.7815,1993,snow crab,male,64,6.2,1.8,112,12220
163379,58.6695,-170.4355,1993,snow crab,male,73,6.4,0.7,122,37329
163380,58.662,-171.084,1993,snow crab,male,82,7.5,1,125,21551
163381,58.67092,-171.73258,1993,snow crab,male,91,8.2,2.1,137,24435
163382,58.64967,-172.36309,1993,snow crab,male,101,8.1,2.6,139,15892
163383,58.66483,-173.00958,1993,snow crab,male,112,8.5,3,152,5222
163384,58.68734,-173.63925,1993,snow crab,male,124,8.9,3.2,169,614
163385,58.66642,-174.28175,1993,snow crab,male,157,8.9,3.5,170,64
163386,58.7365,-174.91092,1993,snow crab,male,148,8.9,3.3,171,65
172727,59.32758,-174.45409,1993,snow crab,female,119,9.7,2.8,183,3746
172728,59.34233,-175.11084,1993,snow crab,female,132,9.4,2.6,172,27620
172729,59.31433,-175.75284,1993,snow crab,female,137,10,2.2,188,1411
172730,59.34525,-176.33434,1993,snow crab,female,135,9.4,2,187,2808
172731,59.33917,-177.05159,1993,snow crab,female,150,10,3.2,204,272
172732,59.67558,-167.9715,1993,snow crab,female,33,5.5,5,88,70
163497,56.67317,-163.994,1993,snow crab,male,73,7,1.6,39,67
163498,56.66125,-163.38,1993,snow crab,male,71,5.6,1.9,30,245
163499,56.66058,-162.78142,1993,snow crab,male,71,7,2.3,25,69
163552,58.67509,-176.85375,1993,snow crab,male,134,8.9,2.9,190,180
163553,58.99492,-167.92092,1993,snow crab,male,40,4.6,4.2,86,23603
165922,57.33258,-170.848,1993,snow crab,male,80,8.7,3.6,129,1970
165923,57.34475,-171.47884,1993,snow crab,male,99,8.8,3.5,141,4193
165924,57.32758,-172.09475,1993,snow crab,male,106,8.2,3.8,135,7738
165925,57.3445,-172.79634,1993,snow crab,male,115,8.6,3.8,148,2255
165926,57.15942,-168.63167,1993,snow crab,male,73,6.1,3,95,9566
165927,57.17,-169.314,1993,snow crab,male,71,6.9,3.1,103,5400
165928,57.12025,-170.469,1993,snow crab,male,49,6.1,5.2,114,460
165929,57.66909,-167.77367,1993,snow crab,male,68,8,3.2,82,28963
171869,58.664,-169.7815,1993,snow crab,female,64,6.2,1.8,112,3272
161798,59.99842,-175.91967,1993,snow crab,male,128,10.9,2.2,190,5713
161799,60.00409,-176.71209,1993,snow crab,male,141,9.4,1.6,185,2683
161800,59.97775,-177.19442,1993,snow crab,male,137,10.8,1.6,201,1303
161801,60.00234,-177.88434,1993,snow crab,male,141,10.8,1.8,202,423
161802,59.83259,-172.256,1993,snow crab,male,73,7,-0.1,133,92241
161804,59.8325,-173.56692,1993,snow crab,male,95,7.4,1.5,157,2777
161805,59.83542,-174.22725,1993,snow crab,male,104,8.3,1.9,165,9600
161806,60.33667,-168.67517,1993,snow crab,male,33,5,1.4,83,103697
161807,60.33092,-169.35592,1993,snow crab,male,40,5.7,3,91,197251
161808,60.32959,-170.02592,1993,snow crab,male,49,6.1,2.3,118,327128
161809,60.33425,-170.66325,1993,snow crab,male,59,6.2,0.9,119,157700
161810,60.33459,-171.35617,1993,snow crab,male,64,6.4,0.1,120,345756
161811,60.33534,-172.06425,1993,snow crab,male,57,6.3,0.4,130,3901
161812,60.32784,-173.42275,1993,snow crab,male,59,7.5,1.2,155,1142
161813,60.3335,-174.10025,1993,snow crab,male,91,7.8,1.3,162,129978
161814,60.338,-174.76292,1993,snow crab,male,102,9,1.7,180,17902
161815,60.32525,-175.3845,1993,snow crab,male,110,9.4,1.8,175,9939
161816,60.3325,-176.02725,1993,snow crab,male,121,10.2,2,191,9744
161817,60.33975,-176.71542,1993,snow crab,male,135,9.4,1.5,184,8891
161818,60.33942,-177.38092,1993,snow crab,male,148,10.2,1.7,200,1595
161819,60.15392,-172.33542,1993,snow crab,male,57,6.9,2.5,131,541
161821,60.127,-173.75209,1993,snow crab,male,86,8.9,0.9,168,56691
161822,60.15167,-174.34875,1993,snow crab,male,99,7.8,1.8,163,20313
161823,60.67959,-171.42959,1993,snow crab,male,64,6.5,0.4,126,183612
161824,60.66317,-172.10484,1993,snow crab,male,66,6.6,-0.8,129,97904
161825,60.67434,-172.78292,1993,snow crab,male,42,6.9,2.7,172,7089
161826,60.67217,-173.47334,1993,snow crab,male,64,7.9,0.5,169,2051
161827,60.66742,-174.13059,1993,snow crab,male,84,7.3,0.5,156,103622
161828,60.66417,-174.82709,1993,snow crab,male,97,8.8,0.9,179,16275
161829,60.65267,-175.45658,1993,snow crab,male,106,9.4,1.6,176,15522
161830,60.6635,-176.19709,1993,snow crab,male,119,10.6,2,192,16082
161831,60.66942,-176.82933,1993,snow crab,male,128,9.4,2.2,183,43262
161832,60.67292,-177.50292,1993,snow crab,male,144,10.3,1.6,199,6551
172733,59.66909,-168.61359,1993,snow crab,female,37,5,4.6,85,40612
172734,59.67508,-169.269,1993,snow crab,female,46,5.7,3.3,93,273561
172735,59.66775,-169.92158,1993,snow crab,female,53,5,2.4,115,80153
172736,59.66934,-170.58417,1993,snow crab,female,64,7,1.1,125,120193
172738,59.6755,-171.89233,1993,snow crab,female,77,7.1,-0.1,134,81911
172739,59.66575,-172.56959,1993,snow crab,female,82,6.1,0.2,143,116111
172740,59.66192,-173.2365,1993,snow crab,female,95,6.8,1.6,156,1484
172741,59.66925,-173.89117,1993,snow crab,female,102,8.3,1.8,166,1289
172742,59.66517,-174.4615,1993,snow crab,female,113,9.9,2.7,182,51329
172743,59.66084,-175.10859,1993,snow crab,female,124,9.4,2.5,173,50326
172744,59.678,-175.85742,1993,snow crab,female,137,10.1,2.1,189,419
172745,59.67192,-176.54317,1993,snow crab,female,134,9.4,1.6,186,39473
172746,59.66234,-177.13275,1993,snow crab,female,174,10.1,2.9,203,448
172747,59.498,-172.88609,1993,snow crab,female,91,6.4,1.5,142,1436
172748,59.50017,-173.49084,1993,snow crab,female,101,7.8,1.8,155,9827
172749,60.02042,-168.64842,1993,snow crab,female,37,5,4.9,84,38168
161833,60.66775,-178.20317,1993,snow crab,male,163,9.8,2,198,4077
161834,61.001,-171.4825,1993,snow crab,male,59,6.5,0.6,127,158972
161835,61.00075,-172.15592,1993,snow crab,male,62,6.6,-0.7,128,299514
161836,60.99659,-172.82709,1993,snow crab,male,64,7.6,-0.9,171,169151
161837,61.00767,-173.50425,1993,snow crab,male,73,7.8,-0.6,170,319192
161838,61.00559,-174.1945,1993,snow crab,male,82,6.9,0.4,157,228404
161839,60.98842,-174.87775,1993,snow crab,male,91,8.6,0.8,178,4567
161840,61.01,-175.46442,1993,snow crab,male,99,8.9,1.2,177,12526
161841,61.00592,-176.28559,1993,snow crab,male,112,10.1,1.9,193,12517
161842,61.00625,-176.98109,1993,snow crab,male,121,10.3,2.1,196,3120
161843,61.00308,-177.624,1993,snow crab,male,135,10.6,1.7,197,3021
161844,61.32784,-173.54709,1993,snow crab,male,73,8.5,-1.4,173,151411
161845,61.31467,-174.30759,1993,snow crab,male,77,7.2,-0.7,158,233521
161846,61.35575,-174.98225,1993,snow crab,male,84,7.8,-0.2,161,104730
161847,61.33125,-175.645,1993,snow crab,male,95,8.9,0.9,178,16287
161848,61.33,-176.31033,1993,snow crab,male,106,10.1,1.5,194,76868
172750,60.0005,-169.33975,1993,snow crab,female,44,5.3,3.6,92,193988
172751,60.001,-169.97425,1993,snow crab,female,53,5.9,2.9,117,104479
172752,60.00075,-170.63325,1993,snow crab,female,62,6.1,1,116,206167
172754,60.00009,-171.97042,1993,snow crab,female,66,6,1.1,132,60532
172756,60.00084,-173.3005,1993,snow crab,female,73,8.6,0,167,14138
172757,59.99175,-173.94309,1993,snow crab,female,95,7.8,1.7,164,15361
172758,60.008,-174.61467,1993,snow crab,female,106,9,2.2,181,976
172760,59.99842,-175.91967,1993,snow crab,female,128,10.9,2.2,190,8823
172761,60.00409,-176.71209,1993,snow crab,female,141,9.4,1.6,185,2938
172762,59.97775,-177.19442,1993,snow crab,female,137,10.8,1.6,201,1020
172763,60.00234,-177.88434,1993,snow crab,female,141,10.8,1.8,202,302
172764,59.83259,-172.256,1993,snow crab,female,73,7,-0.1,133,200227
172766,59.8325,-173.56692,1993,snow crab,female,95,7.4,1.5,157,123
172931,59.83542,-174.22725,1993,snow crab,female,104,8.3,1.9,165,7257
172932,60.33667,-168.67517,1993,snow crab,female,33,5,1.4,83,36687
172933,60.33092,-169.35592,1993,snow crab,female,40,5.7,3,91,121274
162013,61.34242,-176.96375,1993,snow crab,male,115,10.2,1.9,195,7370
162014,61.65067,-173.5925,1993,snow crab,male,68,8.7,2.2,174,134186
162015,61.66717,-174.42925,1993,snow crab,male,75,7.8,-1.5,159,206543
171868,58.66575,-169.17975,1993,snow crab,female,60,5.5,1.7,96,1511
171866,58.65667,-167.86375,1993,snow crab,female,44,4.5,3.9,85,414
171865,58.31509,-173.56142,1993,snow crab,female,115,8,3.3,159,420
171864,58.33133,-172.93817,1993,snow crab,female,108,8.4,3.2,151,4285
171863,58.32517,-172.29834,1993,snow crab,female,101,8.1,3,138,191421
171862,58.33192,-171.641,1993,snow crab,female,95,9,2.6,138,1639
166096,57.67025,-167.13384,1993,snow crab,male,66,6.7,2.5,75,8787
166097,57.66817,-166.51275,1993,snow crab,male,66,4.8,2.7,65,33316
159720,60.32959,-170.02592,1993,snow crab,female,49,6.1,2.3,118,246507
166098,57.66842,-165.88484,1993,snow crab,male,62,3.3,1.7,58,2412
159721,60.33425,-170.66325,1993,snow crab,female,59,6.2,0.9,119,153827
159722,60.33459,-171.35617,1993,snow crab,female,64,6.4,0.1,120,309150
159723,60.33534,-172.06425,1993,snow crab,female,57,6.3,0.4,130,2116
159724,60.32784,-173.42275,1993,snow crab,female,59,7.5,1.2,155,286
159725,60.3335,-174.10025,1993,snow crab,female,91,7.8,1.3,162,408732
159726,60.338,-174.76292,1993,snow crab,female,102,9,1.7,180,60497
159727,60.32525,-175.3845,1993,snow crab,female,110,9.4,1.8,175,5723
159728,60.3325,-176.02725,1993,snow crab,female,121,10.2,2,191,891
159729,60.33975,-176.71542,1993,snow crab,female,135,9.4,1.5,184,312285
159730,60.33942,-177.38092,1993,snow crab,female,148,10.2,1.7,200,768
159731,60.15392,-172.33542,1993,snow crab,female,57,6.9,2.5,131,338
159733,60.127,-173.75209,1993,snow crab,female,86,8.9,0.9,168,59686
159734,60.15167,-174.34875,1993,snow crab,female,99,7.8,1.8,163,24208
159735,60.67959,-171.42959,1993,snow crab,female,64,6.5,0.4,126,85713
159736,60.66317,-172.10484,1993,snow crab,female,66,6.6,-0.8,129,194358
159737,60.67434,-172.78292,1993,snow crab,female,42,6.9,2.7,172,4529
159738,60.67217,-173.47334,1993,snow crab,female,64,7.9,0.5,169,987
159739,60.66742,-174.13059,1993,snow crab,female,84,7.3,0.5,156,177194
159740,60.66417,-174.82709,1993,snow crab,female,97,8.8,0.9,179,247260
159741,60.65267,-175.45658,1993,snow crab,female,106,9.4,1.6,176,3749
159742,60.6635,-176.19709,1993,snow crab,female,119,10.6,2,192,13196
159743,60.66942,-176.82933,1993,snow crab,female,128,9.4,2.2,183,51209
159744,60.67292,-177.50292,1993,snow crab,female,144,10.3,1.6,199,56
159745,60.66775,-178.20317,1993,snow crab,female,163,9.8,2,198,2186
164123,55.3495,-167.55575,1993,snow crab,male,148,8.9,3.9,75,267
164124,55.32908,-166.35,1993,snow crab,male,132,7.6,4,72,62
164125,55.33942,-165.17409,1993,snow crab,male,110,6.5,4.5,46,104
164127,55.67167,-166.97892,1993,snow crab,male,134,8.3,3.9,69,309
164128,55.6605,-166.38092,1993,snow crab,male,126,8.5,4.1,71,74
164129,55.68159,-165.8,1993,snow crab,male,115,7.2,4.3,64,77
164130,55.669,-165.16242,1993,snow crab,male,108,7.8,4.3,47,58
164131,55.66542,-164.0125,1993,snow crab,male,93,8.3,3.2,42,122
164133,55.99709,-166.98892,1993,snow crab,male,134,7.8,3.8,70,1293
164134,56.00042,-166.41492,1993,snow crab,male,123,7,4,70,114
164135,56.005,-165.79117,1993,snow crab,male,104,7.2,3.6,63,335
164136,56.00875,-165.18592,1993,snow crab,male,95,8.8,3.4,48,161
164138,56.00959,-164.00475,1993,snow crab,male,90,8,1.6,41,500
160630,59.66459,-176.54542,1994,snow crab,female,135,7.3,1.7,193,2348
160629,59.66175,-175.86034,1994,snow crab,female,137,7.3,2.2,192,71
160628,59.67075,-175.11267,1994,snow crab,female,123,6.1,1.4,165,26409
160626,59.66,-173.8695,1994,snow crab,female,104,6.1,0,155,187792
160624,59.66667,-172.56442,1994,snow crab,female,84,6.2,-1.3,133,44548
162725,56.99059,-167.13375,1994,snow crab,male,73,5.3,2.4,70,6136
166302,58.99717,-172.43342,1994,snow crab,male,97,6.4,-0.3,136,2552
162377,61.99375,-175.83358,1994,snow crab,female,91,6.3,-1.8,184,336407
162376,61.99942,-175.1755,1994,snow crab,female,80,6.5,-1.4,178,691437
162375,62.00525,-174.63025,1994,snow crab,female,73,6.5,-2.1,177,1169013
160621,59.66684,-170.57375,1994,snow crab,female,66,6,-1.7,125,63985
160619,59.67742,-169.26325,1994,snow crab,female,46,5,0.7,97,56577
160618,59.64884,-168.6115,1994,snow crab,female,37,4.9,0.3,90,137362
160617,59.66184,-167.97725,1994,snow crab,female,33,3.7,2.8,91,1823
160616,59.33433,-177.0645,1994,snow crab,female,150,7.6,2.4,194,265
162724,57.00208,-167.70475,1994,snow crab,male,75,4.7,1.8,74,10564
160615,59.3265,-175.75383,1994,snow crab,female,135,8.1,2,193,214
160614,59.34192,-175.05734,1994,snow crab,female,132,6.7,1.5,166,1663
160612,59.33784,-173.79759,1994,snow crab,female,110,5.9,0.7,153,9726
160610,59.33067,-172.50109,1994,snow crab,female,88,6.6,-1.2,135,3540
160607,59.33733,-170.53617,1994,snow crab,female,66,5.7,-1.7,124,16183
162722,56.67217,-171.96309,1994,snow crab,male,124,7.2,2.9,145,1550
162719,56.65792,-170.10609,1994,snow crab,male,95,5.4,3.2,112,651
162717,56.66525,-168.9105,1994,snow crab,male,99,6.9,2.5,110,5873
162716,56.65025,-168.29317,1994,snow crab,male,104,6.8,3.9,76,10252
162681,55.00375,-166.379,1994,snow crab,male,144,5.4,3.2,63,67
162682,54.99734,-165.75134,1994,snow crab,male,128,6.1,3.9,63,80
162683,54.99392,-165.16492,1994,snow crab,male,110,5.2,3.3,36,73
162684,55.33675,-167.53784,1994,snow crab,male,146,6,3.3,79,72
162685,55.6645,-167.594,1994,snow crab,male,134,6.3,3.5,78,695
162686,55.66575,-166.96808,1994,snow crab,male,134,6.7,3.9,66,489
170130,55.998,-166.99625,1994,snow crab,female,135,6.4,3.9,67,67
170131,55.99559,-168.22242,1994,snow crab,female,148,6.6,3.8,78,71
170132,56.33092,-167.64075,1994,snow crab,female,128,6.1,3.5,76,148
170133,56.33675,-166.42559,1994,snow crab,female,102,5.9,3.3,67,146
170134,56.31934,-165.79842,1994,snow crab,female,90,6.1,3.5,59,102
170135,56.33842,-168.23917,1994,snow crab,female,146,6.8,0,77,1593
170136,56.33734,-168.866,1994,snow crab,female,130,9.5,4.1,198,67
160605,59.34184,-169.22859,1994,snow crab,female,48,4.6,0.5,98,71452
160604,59.33642,-168.54742,1994,snow crab,female,38,4.1,1.9,89,44527
160603,59.32867,-167.91592,1994,snow crab,female,37,3.4,2.5,88,49553
160602,59.00034,-177.63175,1994,snow crab,female,135,6.9,2.7,195,498
160601,59.0005,-176.96842,1994,snow crab,female,135,7.5,2.6,196,202
160600,59.00267,-176.3115,1994,snow crab,female,135,8.4,2.5,195,801
160599,59.00509,-175.005,1994,snow crab,female,130,6,1.8,167,293
160597,58.99484,-173.72442,1994,snow crab,female,117,6.6,1.8,152,257
160595,58.99717,-172.43342,1994,snow crab,female,97,6.4,-0.3,136,901
160592,59.00592,-170.47883,1994,snow crab,female,70,5.3,-1.8,123,8450
162687,55.6705,-166.38184,1994,snow crab,male,124,6,3.3,65,98
166273,58.33217,-168.46883,1994,snow crab,male,64,5.4,-1.1,82,101012
162891,57.00942,-165.83242,1994,snow crab,male,70,5.1,1.1,56,7775
162892,57.00217,-165.21508,1994,snow crab,male,70,4.2,1.3,57,2778
162893,56.98925,-164.61725,1994,snow crab,male,68,6.4,1.7,40,233
162704,56.33842,-168.23917,1994,snow crab,male,146,6.8,0,77,31093
160037,57.492,-169.98442,1994,snow crab,female,64,5.3,0.9,117,3734
160039,58.00067,-167.81225,1994,snow crab,female,66,5.1,-0.6,80,10805
160040,58.00275,-167.16942,1994,snow crab,female,62,5.1,-0.3,80,97233
160041,58.00984,-166.50034,1994,snow crab,female,60,4.3,0.3,81,41539
160042,57.97875,-165.88175,1994,snow crab,female,55,2.3,0.6,53,7368
160100,57.02009,-164.03284,1994,snow crab,male,66,6,1.1,42,451
160101,56.97867,-163.39834,1994,snow crab,male,64,6,1.7,27,75
160102,60.00292,-172.65875,1994,snow crab,male,64,5.7,-1.9,131,17176
160104,59.99842,-173.9545,1994,snow crab,male,97,6.1,-0.5,157,3685
160106,60.00109,-175.26325,1994,snow crab,male,117,6.1,1,164,3448
161488,60.12734,-173.74558,1994,snow crab,female,88,6,-1,158,4755
161489,60.16709,-174.33125,1994,snow crab,female,99,6.2,-0.3,159,139
161490,60.67109,-171.43717,1994,snow crab,female,62,7.7,-1.4,170,35072
161491,60.66334,-172.09559,1994,snow crab,female,60,7.2,-1.4,169,69042
161494,60.66058,-174.13342,1994,snow crab,female,86,6.1,-2,161,122747
161496,60.6525,-175.41858,1994,snow crab,female,106,5.5,-0.2,162,4127
161497,60.6615,-176.20117,1994,snow crab,female,119,7.4,1.2,188,1708
161498,60.66742,-176.7975,1994,snow crab,female,130,6.9,1.5,187,6635
161499,60.66959,-177.51875,1994,snow crab,female,146,7,1.3,187,401
161500,60.67125,-178.18333,1994,snow crab,female,161,6.9,1.3,186,933
161501,61.00067,-171.5055,1994,snow crab,female,59,8,-1.4,171,77219
161502,61.00125,-172.17984,1994,snow crab,female,62,6.6,-1.2,172,86522
161503,60.99775,-172.82858,1994,snow crab,female,66,7.7,-1.4,173,70683
160107,59.9925,-175.93275,1994,snow crab,male,130,7.4,1.9,190,796
160108,59.99959,-176.71142,1994,snow crab,male,143,7.4,1.9,191,1839
160109,59.99934,-177.24209,1994,snow crab,male,137,6.9,1.9,190,18273
160110,60.00317,-177.91284,1994,snow crab,male,141,6.9,1.6,191,2146
160112,59.84259,-172.90684,1994,snow crab,male,77,5.7,-1.8,132,5924
161504,61.00233,-173.51584,1994,snow crab,female,75,7.5,-1.4,174,290527
161505,61.0205,-174.18542,1994,snow crab,female,80,7.6,-2.1,180,203155
161506,60.9965,-174.88817,1994,snow crab,female,91,7.7,-1.4,181,89687
161507,61.01225,-175.54667,1994,snow crab,female,102,7.1,-1.1,181,162242
159935,55.6645,-167.594,1994,snow crab,female,134,6.3,3.5,78,2084
159936,55.66575,-166.96808,1994,snow crab,female,134,6.7,3.9,66,61
159937,56.00434,-167.6225,1994,snow crab,female,132,6.2,3.6,77,34110
164409,60.00875,-170.6285,1994,snow crab,male,64,5.9,-2,126,44035
164407,59.99417,-169.31817,1994,snow crab,male,42,4.7,-1.5,96,82673
164406,60.00025,-168.62608,1994,snow crab,male,37,4.9,-0.5,93,391574
164405,59.48925,-173.51175,1994,snow crab,male,102,6.2,0.4,154,6167
164404,59.50034,-172.8795,1994,snow crab,male,93,5.9,-1,134,17191
164403,59.66867,-177.16884,1994,snow crab,male,177,7.8,2.4,192,346
164402,59.66459,-176.54542,1994,snow crab,male,135,7.3,1.7,193,1708
164401,59.66175,-175.86034,1994,snow crab,male,137,7.3,2.2,192,1284
164400,59.67075,-175.11267,1994,snow crab,male,123,6.1,1.4,165,1275
164398,59.66,-173.8695,1994,snow crab,male,104,6.1,0,155,63650
164396,59.66667,-172.56442,1994,snow crab,male,84,6.2,-1.3,133,99327
164393,59.66684,-170.57375,1994,snow crab,male,66,6,-1.7,125,22556
164391,59.67742,-169.26325,1994,snow crab,male,46,5,0.7,97,92720
164390,59.64884,-168.6115,1994,snow crab,male,37,4.9,0.3,90,195111
164389,59.66184,-167.97725,1994,snow crab,male,33,3.7,2.8,91,6562
164388,59.33433,-177.0645,1994,snow crab,male,150,7.6,2.4,194,66
164387,59.334,-176.38675,1994,snow crab,male,135,8,2.2,194,433
164386,59.3265,-175.75383,1994,snow crab,male,135,8.1,2,193,428
164385,59.34192,-175.05734,1994,snow crab,male,132,6.7,1.5,166,416
161508,61.00159,-176.28109,1994,snow crab,female,113,7.2,0.7,182,2547
162705,56.33734,-168.866,1994,snow crab,male,130,9.5,4.1,198,1406
162706,56.32484,-170.05717,1994,snow crab,male,108,5.9,3.3,111,2810
166299,59.00592,-170.47883,1994,snow crab,male,70,5.3,-1.8,123,8231
162374,62.00592,-173.756,1994,snow crab,female,60,7.1,-1.4,177,148843
162703,56.31134,-163.40109,1994,snow crab,male,82,7.1,2.3,30,148
